,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
wearing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.627093315124512,0,0
riding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.217996120452881,0,0
onto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006738662719727,0
up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.695152282714844,0
something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.848920822143555,0
frisbee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3922343254089355
tennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667276382446289
skateboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.495642185211182
game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.252279758453369
bat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.123674392700195
