,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
airplane,0,0,0,5.687187671661377,0,0,0,0,0,9.946678161621094,0,0,0,0,0,0,0,0,0,0
old,0,0,0,0,0,0,0,0,0,9.173168182373047,0,0,0,0,0,0,0,0,0,0
empty,0,0,0,0,0,0,0,0,0,8.8505859375,0,0,0,0,0,0,0,0,0,0
aircraft,0,0,0,0,0,0,0,0,0,8.793987274169922,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,9.243184089660645,12.345961570739746,7.103571891784668,7.282321929931641,6.042057514190674,4.433988094329834,6.762380123138428,5.656029224395752,6.330891132354736,6.861008644104004
terminal,0,0,0,0,0,0,0,0,0,0,7.633025646209717,0,0,0,0,0,0,0,0,0
loading,0,0,0,0,0,0,0,0,0,0,6.461869716644287,0,0,0,0,0,0,0,0,0
<end>,0,0,0,0,0,0,0,0,0,0,5.750746250152588,8.35882568359375,15.008264541625977,7.337798595428467,5.67111349105835,13.91755199432373,8.40326976776123,6.26954984664917,6.336656093597412,6.767431735992432
;,0,0,0,0,0,0,0,0,0,0,0,0,5.175347805023193,0,0,0,0,0,0,0
and,0,0,0,0,0,0,0,0,0,0,0,0,4.861894607543945,3.878086805343628,4.5641374588012695,5.71232271194458,5.631508827209473,5.038628101348877,5.933534145355225,5.652824401855469
<unk>,0,0,0,0,0,0,0,0,0,7.9182305335998535,0,0,0,0,4.004749298095703,4.444483757019043,0,3.109951972961426,0,0
",",0,0,0,0,0,0,0,0,0,0,0,6.028061389923096,0,0,3.7347829341888428,0,0,4.05617094039917,5.003396034240723,5.095228672027588
behind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.081496238708496,4.38205099105835,5.878698825836182,5.999773979187012
