,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
baseball,0,0,0,0,0,0,7.068244934082031,0,0,0,6.356223106384277,0,0,0,0,0,0,0,0,0
plate,0,0,0,0,0,0,6.410001277923584,0,0,0,0,0,0,0,0,0,0,0,0,0
large,0,0,0,0,0,0,6.2037506103515625,0,0,0,0,0,0,0,0,0,0,0,0,0
hot,0,0,0,0,0,0,6.141051769256592,0,0,0,0,0,0,0,0,0,0,0,0,0
racket,0,0,0,0,0,0,5.828824043273926,13.979501724243164,0,0,0,0,0,0,0,0,0,0,0,0
rackett,0,0,0,0,0,0,0,10.30624771118164,0,0,0,0,0,0,0,0,0,0,0,0
racquet,0,0,0,0,0,0,0,10.155105590820312,0,0,0,0,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,0,0,9.781206130981445,0,0,0,0,0,0,0,0,0,0,0,0
rackets,0,0,0,0,0,0,0,6.513505935668945,0,0,0,0,0,0,0,0,0,0,0,0
on,2.796931266784668,0,0,0,0,0,0,0,9.756365776062012,0,0,0,0,0,0,4.692091941833496,3.7488627433776855,5.091578483581543,5.540835857391357,0
at,2.7032322883605957,0,0,0,0,0,0,0,8.459033966064453,0,0,6.062081336975098,5.152013301849365,0,0,0,0,0,0,0
near,0,0,0,0,0,0,0,0,8.264381408691406,0,0,6.3336029052734375,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,0,0,0,7.238730430603027,0,0,0,0,0,0,0,0,0,0
court,0,0,0,0,0,0,0,0,0,0,11.300337791442871,6.491293430328369,0,0,0,0,0,0,0,0
field,0,0,0,0,0,0,0,0,0,0,7.110276222229004,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,0,0,0,0,6.200094223022461,0,0,0,0,0,0,0,0,0
<end>,0,0,0,0,0,0,0,0,0,4.971718788146973,0,12.420042037963867,8.989479064941406,7.788734436035156,16.424407958984375,9.82381820678711,7.9842987060546875,8.25816822052002,8.376450538635254,15.801535606384277
.,0,0,0,0,0,0,0,0,0,0,0,11.799732208251953,8.973475456237793,8.128891944885254,7.094076633453369,8.598001480102539,7.363414287567139,8.048892974853516,8.667656898498535,6.967923641204834
to,0,0,0,0,0,0,0,0,0,0,0,0,5.275334358215332,5.396896839141846,0,0,3.5924885272979736,4.428576469421387,0,0
as,0,0,0,0,0,0,0,0,0,0,0,0,0,5.009956359863281,0,0,0,0,0,0
for,0,0,0,0,0,0,0,0,0,0,0,0,5.066797256469727,0,0,5.120999336242676,0,0,0,0
him,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587174892425537,4.758290767669678,5.214521884918213,5.100718021392822,0
'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.218400955200195,0,0,0,0,8.081620216369629
