,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
of,0,0,0,0,0,0,0,0,0,0,13.150959014892578,0,0,9.817235946655273,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,7.187626361846924,0,0,11.443126678466797,7.867911338806152,10.068817138671875,7.939436912536621,9.066346168518066,7.835403919219971,8.968633651733398
<end>,0,0,0,0,0,0,0,0,0,0,6.653853893280029,0,0,9.749226570129395,16.301204681396484,10.09831428527832,8.268349647521973,8.779516220092773,16.583864212036133,9.518709182739258
to,0,0,0,0,0,0,0,0,0,0,5.698350429534912,0,0,0,0,0,0,4.9286370277404785,0,0
him,0,0,0,0,0,0,0,0,0,0,0,7.132225036621094,0,0,0,4.988475799560547,5.6417555809021,5.82051420211792,0,5.123690605163574
another,0,0,0,0,0,0,0,0,0,0,0,6.6505632400512695,0,0,0,0,0,0,0,0
crowd,0,0,0,0,0,0,0,0,0,0,0,0,8.815007209777832,0,0,0,0,0,0,0
fence,0,0,0,0,0,0,0,0,0,0,0,0,6.92940092086792,0,0,0,0,0,0,0
goal,0,0,0,0,0,0,0,0,0,0,0,0,6.443336486816406,0,0,0,0,0,0,0
base,0,0,0,0,0,0,0,0,0,0,0,0,6.307233810424805,0,0,0,0,0,0,0
watching,0,0,0,0,0,0,0,0,0,0,0,0,0,7.814792156219482,6.2959089279174805,6.109667778015137,0,0,5.406428813934326,5.604608535766602
',0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59529447555542,0,0,0,5.416293144226074,0
behind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.091344833374023,4.444443225860596,5.303718566894531,0,5.209722518920898
