,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
racket,0,0,0,0,0,0,0,0,0,9.622041702270508,0,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,0,0,0,7.099661350250244,8.664443969726562,0,0,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,6.293091773986816,0,0,0,7.612164497375488,0,0,0,0,0,0,0,0,0,0
courts,0,0,0,0,0,0,0,0,0,7.59937047958374,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,13.6504487991333,8.085307121276855,8.59269905090332,6.730218410491943,8.265087127685547,8.778209686279297,8.984067916870117,7.291093349456787,8.388614654541016,7.194939136505127
<end>,0,0,0,0,0,0,0,0,0,0,13.028070449829102,17.568389892578125,10.432400703430176,8.400291442871094,8.916879653930664,9.065764427185059,8.956016540527344,16.50872230529785,9.795709609985352,8.180665016174316
during,0,0,0,0,0,0,6.614175796508789,0,0,0,7.6642913818359375,0,0,0,0,0,0,0,0,0
and,0,0,0,0,0,0,7.250871181488037,0,0,0,0,6.185188293457031,5.344934940338135,3.8511228561401367,4.95277738571167,5.194655895233154,5.161157131195068,5.48000955581665,5.088210105895996,3.951404333114624
'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.320538520812988,0,0
it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.544186115264893,0,0
",",0,0,0,0,0,0,0,0,0,0,0,0,4.474363803863525,0,4.69539737701416,4.90059232711792,4.893666744232178,0,5.167766094207764,4.220798969268799
